StateID,Dcode,ConstCode,Constituency,1stCandidate,1stGender,1stAge,1stAgeBracket,1stPartyID,1stPhoto,1stTotalVoteReceived,2ndCandidate,2ndGender,2ndAge,2ndAgeBracket,2ndPartyID,2ndTotalVoteReceived,2ndPhoto,3rdCandidate,3rdGender,3rdAge,3rdAgeBracket,3rdPartyID,3rdTotalVoteReceived,3rdPhoto
5,501,5011,रुकुम पूर्व-1,पूर्ण बहादुर घर्ति मगर,M,55,41-60,3,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/purna-bahadur-gharti-magar-_-1.jpg,12262,कैलाश कुमार मल्ल,M,47,41-60,1,5211,https://election.onlinekhabar.com/wp-content/uploads/2022/11/kailash-kumar-malla-_.jpg,चन्द्रराज झाक्री,M,44,41-60,13,896,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg
5,502,5021,रोल्पा-1,बर्षमान पुन,M,51,41-60,3,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Barshaman-Pun-1.jpg,41714,पूर्ण बुढामगर,M,36,21-40,1,16485,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/purna-budha-magar-_.jpg,लीला रावल,F,38,21-40,4,2556,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg
5,503,5031,प्यूठान-1,सूर्य बहादुर  थापा क्षेत्री,M,48,41-60,1,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/surya-thapa.jpg,41118,दुर्गा पौडेल,F,51,41-60,4,35814,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Durga-paudel.jpg,कृष्ण प्रसाद पोख्रेल,M,64,60+,93,3318,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Krishna-Prasad-Pokhrel.jpg
5,504,5041,गुल्मी-1,चन्द्रकान्त भण्डारी,M,61,60+,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/chandra-kanta-bhadari.jpg,33744,प्रदिप कुमार ज्ञवाली,M,61,60+,1,32152,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Pradeep-gyawali.jpg,दामोदर भण्डारी,M,44,41-60,93,1882,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Damodhar-bhandari.jpg
5,504,5042,गुल्मी-2,गोकर्ण राज विष्‍ट,M,57,41-60,1,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/gokarna-bista.jpg,28476,राम कुमारी झाक्री,F,44,41-60,38,26441,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Ramkumari-jhakri.jpg,कमला पुन,F,36,21-40,13,504,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg
5,505,5051,अर्घाखांची-1,टोप बहादुर रायमाझी,M,60,41-60,1,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Top-Bahadur-Rayamajhi.jpg,42675,पुष्पा भुसाल (गौतम),F,61,60+,2,40945,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Pushpa-bhusal.jpg,हरी प्रसाद भुसाल,M,33,21-40,93,3200,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/hari-prasad-bhusal.jpg
5,506,5061,पाल्पा-1,नारायण प्रसाद आचार्य,M,52,41-60,1,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/narayan-prasad-acharya.jpg,31103,ज्ञान बहादुर गाहा,M,49,41-60,2,20256,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/gyan-bahadur-gaha.jpg,विपिन कडेल,M,29,21-40,13,2863,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Bipin-Kandel.jpg
5,506,5062,पाल्पा-2,ठाकुर प्रसाद गैरे,M,54,41-60,1,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/thakur-gaire-1.jpg,28645,सोम प्रसाद पाण्डेय,M,67,60+,38,24899,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Som-prasad-pandey-____.jpg,सोम प्रसाद गैरे,M,29,21-40,93,5349,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg
5,507,5071,नवलपरासी (बर्दघाट सुस्ता पश्चिम)-1,विनोद कुमार चौधरी,M,67,60+,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Binod-chaudhary-.jpg,29519,हृदयेश त्रिपाठी,M,63,60+,69,22328,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Hridayesh-Tripathi.jpg,महेन्द्र सेन (ठकुरी),M,43,41-60,93,12499,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/mahendra-sen-thakuri.jpg
5,507,5072,नवलपरासी (बर्दघाट सुस्ता पश्चिम)-2,धुब्र बहादुर प्रधान,M,73,60+,4,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/dhurba-pradhan-_.jpg,34764,देवेन्‍द्र राज क‌ण्डेल,M,65,60+,2,19594,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/debendra-raj-kadel-_.jpg,दिपेन्द्र कुमार अधिकारी,M,60,41-60,1,14502,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/dipendra-kumar-adhikari-_.jpg
5,508,5081,रुपन्देही-1,छविलाल विश्वकर्मा,M,59,41-60,1,https://election.onlinekhabar.com/wp-content/uploads/2022/11/Chhabilal-Biswakarma-Rupandehi.jpg,24882,घनश्याम भुसाल,M,61,60+,13,21318,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Ghanashyam-Bhusal-1.jpg,नरेश बहादुर पछाई क्षेत्री,M,47,41-60,93,14145,https://election.onlinekhabar.com/wp-content/uploads/2022/11/Naresh-Pachhai-_.jpg
5,508,5082,रुपन्देही-2,विष्‍णु प्रसाद पौडेल,M,62,60+,1,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/bishnu-poudel-1.jpg,27165,गणेश पौडेल,M,27,21-40,93,25795,https://election.onlinekhabar.com/wp-content/uploads/2022/11/Ganesh-paudel.jpg,केशव बहादुर थापा मगर,M,52,41-60,80,22027,https://election.onlinekhabar.com/wp-content/uploads/2022/11/kesab-suryabansi-rup.jpg
5,508,5083,रुपन्देही-3,दीपक बोहरा,M,71,60+,4,https://election.onlinekhabar.com/wp-content/uploads/2022/11/Deepak-bohara-_.jpg,36717,बाल कृष्ण खाँण,M,62,60+,2,34036,https://election.onlinekhabar.com/wp-content/uploads/2022/11/Balkrishna-khad.jpg,जित बहादुर गुप्‍ता तेली,M,40,21-40,93,5796,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Jeet-Bahadur-Gupta-Teli.jpg
5,508,5084,रुपन्देही-4,सर्वेन्द्र नाथ शुक्ला,M,72,60+,44,https://election.onlinekhabar.com/wp-content/uploads/2022/11/sarbendranath-shukl-_.jpg,28000,प्रमोद कुमार यादव,M,43,41-60,2,22704,https://election.onlinekhabar.com/wp-content/uploads/2022/11/pramod-kumar-yadav-_.jpg,भोपेन्द्र प्रसाद यादव,M,37,21-40,48,15526,https://election.onlinekhabar.com/wp-content/uploads/2022/11/bhopendra-yadav-_.jpg
5,508,5085,रुपन्देही-5,बासु देव घिमिरे,M,54,41-60,1,https://election.onlinekhabar.com/wp-content/uploads/2022/11/Basu-Dev-Ghimire_.jpg,36822,भरत कुमार शाह,M,68,60+,2,27120,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/bharat-shahaa-1.jpg,चन्द्रशेखर सोनार,M,38,21-40,48,8390,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg
5,509,5091,कपिलवस्तु-1,बलराम अधिकारी,M,62,60+,1,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/balram-adhikari.jpg,34675,चक्रपाणी खनाल,M,60,41-60,3,18983,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/chakra-pani-khanal-baldev.jpg,नरेन्‍द्र प्रसाद चौधरी,M,52,41-60,48,8396,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/narednra-chaudhary_.jpg
5,509,5092,कपिलवस्तु-2,सुरेन्द्र राज आचार्य,M,64,60+,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/surendraacharya.jpg,39014,बृजेश कुमार गुप्‍त,M,51,41-60,1,38697,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/birjesh-kumar-gupta.jpg,सविता शर्मा,F,30,21-40,4,1574,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/sabita-sharma-_.jpg
5,509,5093,कपिलवस्तु-3,मंगल प्रसाद गुप्‍ता,M,77,60+,1,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/mangal-gupta.jpg,22619,अभिषेक प्रताप शाह,M,40,21-40,2,18983,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/abhisekh-pratap-shasha.jpg,प्रकाश रजौरिया,M,49,41-60,4,14030,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/prakash-rajauriya-_.jpg
5,510,5101,दाङ-1,मेटमणि चौधरी,M,49,41-60,38,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Metmani-chaudhary.jpg,26576,शान्ता चौधरी,F,43,41-60,1,21493,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Shanta-Chaudhary.jpg,देवराज पाठक,M,56,41-60,93,13798,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Dev-Raj-Pathak.jpg
5,510,5102,दाङ-2,रेखा शर्मा,F,53,41-60,3,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Rekha-Sharma-1.jpg,26880,शंकर पोख्रेल,M,59,41-60,1,26687,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Shankar-Pokharel-1.jpg,बिशाल अधिकारी,M,29,21-40,93,15861,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Bishal-Adhikari-1.jpg
5,510,5103,दाङ-3,दिपक गिरी,M,60,41-60,2,https://election.onlinekhabar.com/wp-content/uploads/2022/11/Dipak-Giri.jpg,36911,कोमल वली,F,53,41-60,1,29092,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Komal-Oli.jpg,कमल सुबेदी,M,35,21-40,93,15326,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Kamal-Subedi-1.jpg
5,511,5111,बाँके-1,सुर्य प्रसाद ढकाल,M,50,41-60,1,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Surya-Dhakal.jpg,25026,महेश्‍वर जंग गहतराज (अथक),M,51,41-60,3,19632,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Baheshwor-Gahatraj.jpg,सुरेश कुमार चौधरी,M,53,41-60,61,11465,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg
5,511,5112,बाँके-2,धवलशम्मशेर जगंबहादुर राणा,M,61,60+,4,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Dr.jpg,29577,मोहम्मद इश्तियाक राई,M,42,41-60,41,23520,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Mohommad-Istiyak-Rai.jpg,सुदीप नरसिंह राणा,M,58,41-60,2,4403,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Sudeep-Narsingh-Rana.jpg
5,511,5113,बाँके-3,किशोर सिह राठोर,M,53,41-60,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Kishor-Singh-Rathor.jpg,29097,किस्मत कुमार कक्षपति,M,62,60+,1,24305,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Kismat-Kumar-Kakshapati.jpg,देवेन्द्र नाथ शुक्ला,M,57,41-60,93,7467,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Devendra-Shukla.jpg
5,512,5121,बर्दिया-1,संजय कुमार गौतम,M,59,41-60,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Sanjay-Gautam.jpg,30611,लक्ष्मणराज ज्ञवाली,M,62,60+,1,26155,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Laxman-Gyawali.jpg,ठाकुर सिंह थारु,M,48,41-60,61,23993,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Thakur-Singh-Tharu.jpg
5,512,5122,बर्दिया-2,लालविर चौधरी,M,67,60+,13,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg,26520,सुरेश पन्थ,M,46,41-60,3,26384,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Suresh-Panta.jpg,पंकज सिंह राठौर,M,55,41-60,1,16090,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Binay-Rawal.jpg
6,601,6011,डोल्पा-1,धन बहादुर बुढा,M,47,41-60,38,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/dhana-bahadur-budha-_.jpg,11292,गणेश बहादुर शाही,M,49,41-60,1,5505,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/ganesh-bdr-shahi-_.jpg,अंगद कुमार बुढा,M,50,41-60,4,661,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/angad-bahadur-buda-_.jpg
6,602,6021,मुगु-1,ऐन बहादुर शाही ठकुरी,M,52,41-60,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/ain-bhadur-sahi-__.jpg,14706,राज बहादुर कार्की,M,43,41-60,1,10710,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/raj-bahadur-karki-__.jpg,राज बहादुर मल्ल,M,54,41-60,4,299,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg
6,603,6031,हुम्ला-1,छिरिङ डम्डुल लामा (भोटे),M,55,41-60,3,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Karchen-Lama.jpg,14371,दल रावल,M,51,41-60,1,9516,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/dala-rawal-_.jpg,तेज बहादुर रावत,M,28,21-40,4,378,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/tej-rawat-_.jpg
6,604,6041,जुम्ला-1,ज्ञान बहादुर शाही,M,30,21-40,4,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/gyanendra-shahi-_.jpg,22819,गोमा गौतम (कुँवर),F,39,21-40,3,11959,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Goma-Kunwa.jpg,रतन नाथ योगी,M,44,41-60,1,6528,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/ratan-nath-yogi-_.jpg
6,605,6051,कालिकोट-1,महेन्द्र बहादुर शाही,M,45,41-60,3,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Mahendra-Bahadur-Shahi.jpg,23727,श्री नगीन्द्र शाही,M,43,41-60,1,16718,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/nagindra-sahi.jpg,धन बहादुर बुढा,M,48,41-60,4,1593,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/dhan-bahadur-buda-_.jpg
6,606,6061,दैलेख-1,अम्मर बहादुर थापा,M,66,60+,38,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/ammara-thapa_.jpg,18297,रविन्द्र राज शर्मा,M,58,41-60,1,17445,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/rabindra-raj-sharma.jpg,कुन्ती कुमारी शाही,F,45,41-60,4,4612,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/kunti-sahi.jpg
6,606,6062,दैलेख-2,दिक्पाल कुमार शाहि,M,61,60+,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/dikpal-sahi.jpg,20183,लक्ष्मी प्रसाद पोखरेल,M,60,41-60,1,20016,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/lakshmi-pokhrel.jpg,केसेन्द्र प्रकाश कार्की,M,63,60+,10,3086,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg
6,607,6071,जाजरकोट-1,शक्ति बहादुर वस्नेत,M,53,41-60,3,https://election.onlinekhabar.com/wp-content/uploads/2022/11/Shakti-Bahadur-basnet-1.jpg,34151,निरज प्रसाद आचार्य,M,45,41-60,1,25120,https://election.onlinekhabar.com/wp-content/uploads/2022/11/Niraj-acharya-1.jpg,नर बहादुर कार्की,M,49,41-60,13,1191,https://election.onlinekhabar.com/wp-content/uploads/2022/11/Nara-Bahadur-Karki-1.jpg
6,608,6081,रुकुम पश्चिम-1,जनार्दन शर्मा,M,59,41-60,3,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/janardan-sharma-1.jpg,39549,नन्दराम देवकोटा,M,50,41-60,1,12961,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Nanda-ram-devkota-__.jpg,तारक के.सी.,M,33,21-40,13,3567,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/tarak-kc-_.jpg
6,609,6091,सल्यान-1,प्रकाश ज्वाला,M,55,41-60,38,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%BE%E0%A4%B6-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B2%E0%A4%BE-_.jpg,35707,राजेन्द्र बहादुर शाह,M,70,60+,13,19792,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg,राजेन्द्र वीर राय,M,63,60+,1,13039,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0-%E0%A4%B5%E0%A5%80%E0%A4%B0-%E0%A4%B0%E0%A4%BE%E0%A4%AF.jpg
6,610,6101,सुर्खेत-1,पूर्ण बहादुर खड्का,M,66,60+,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Purna-Bahadur-Khadka-1.jpg,42607,ध्रुवकुमार शाही,M,52,41-60,1,30988,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Dhrub-Kumar-Shahi.jpg,मोहम्मद हसरत अली,M,32,21-40,93,897,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Mohamad-Hasrat-Ali.jpg
6,610,6102,सुर्खेत-2,हृदयराम थानी,M,62,60+,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Hridayaram-Thani-2.jpg,34625,अमृत बहादुर बुढा क्षेत्री,M,63,60+,1,29558,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Amrit-BC-1.jpg,टेक बहादुर चुनारा,M,44,41-60,93,4601,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Tek-Bahadur-Chunara.jpg
7,701,7011,बाजुरा-1,बद्री प्रसाद पाण्डे,M,48,41-60,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/badri-pandey-_.jpg,31786,कर्ण बहादुर थापा,M,54,41-60,1,26349,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/karna-bahadur-thapa.jpg,जंग कुमार गिरी,M,46,41-60,4,207,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg
7,702,7021,बझाङ्ग-1,भानुभक्त जोशी,M,63,60+,38,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/bhnanu-bhakta-joshi-_.jpg,28413,ऐन बहादुर महर,M,38,21-40,1,27412,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/ain-sing-mahar.jpg,बिश्व प्रकाश जेठारा,M,51,41-60,4,1208,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/bishwa-prakas-jethara.jpg
7,703,7031,दार्चुला-1,दिलेन्द्र प्रसाद बडू,M,68,60+,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Dilendra-Prasad-Badu.jpg,28515,गणेश सिंह ठगुन्ना,M,53,41-60,1,26381,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Ganesh-Thagunna-1.jpg,नरेन्द्र सिंह धामी,M,31,21-40,4,380,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/narednra-singh-dami.jpg
7,704,7041,बैतडी-1,दामोदर भण्डारी,M,48,41-60,1,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/damodar-bhandari-_.jpg,33611,नरेन्द्र बहादुर कुंवर,M,50,41-60,3,32080,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/naredra-bahadur-kunwar.jpg,केशव बहादुर चन्द,M,71,60+,13,2509,https://election.onlinekhabar.com/wp-content/themes/election-2079/assets/img/user-avatar.jpg
7,705,7051,डडेलधुरा-1,शेर बहादुर देउवा,M,77,60+,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/sher-bahadur-deuba.jpg,25534,सागर ढकाल,M,31,21-40,13,13042,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/sagar-dhakal-_.jpg,कर्ण बहादुर मल्ल,M,48,41-60,60,7535,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/karna-bahadur-malla.jpg
7,706,7061,डोटी-1,प्रेम वहादुर आले,M,51,41-60,38,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Prem-Ale.jpg,27210,गौरी कुमारी ओली,F,49,41-60,1,23004,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/gauri-oli-1.jpg,नरेन्द्र बहादुर खडका,M,50,41-60,13,6689,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Narendra-Khadka-1.jpg
7,707,7071,अछाम-1,शेर बहादुर कुँवर,M,56,41-60,38,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/sher-bd-kuwanr.jpg,19534,झपट बहादुर बोहरा,M,54,41-60,1,15045,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Jhapat-bohora.jpg,राजन कुँवर,M,46,41-60,13,4392,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Rajan-Kunwar.jpg
7,707,7072,अछाम-2,पुष्प बहादुर शाह,M,61,60+,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/puspa-bd-saha.jpg,22954,यज्ञ बहादुर बोगटी,M,46,41-60,1,16114,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/yege-bogati-__.jpg,चन्द्र प्रसाद ढुंगाना,M,43,41-60,13,311,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Chandra-Prasad-Dhungana.jpg
7,708,7081,कैलाली-1,रन्जिता श्रेष्ठ,F,39,21-40,61,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/ranjeeta-shrestha-_.jpg,30404,राम जनम चौधरी,M,62,60+,2,18081,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/ramjanam-chaudhary-_.jpg,तपेन्द्र बहादुर रावल,M,49,41-60,1,5910,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/tapendra-rawal-_.jpg
7,708,7082,कैलाली-2,अरुन कुमार चौधरी,M,37,21-40,61,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/arun-chaudhary-_.jpg,21871,झपट बहादुर रावल,M,47,41-60,1,16128,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/jhapat-rawal-_.jpg,भगत बहादुर बढुवाल,M,50,41-60,3,15116,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Bhagat-Baduwal-_.jpg
7,708,7083,कैलाली-3,गंगा राम चौधरी,M,44,41-60,61,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/gangaram-chaudhary-_.jpg,23120,कृष्ण कुमार चौधरी,M,44,41-60,3,17749,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/krishna-kumar-chaudhary-_.jpg,गौरी शंकर चौधरी,M,40,21-40,1,9874,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Gauri-shankar-chaudhari.jpg
7,708,7084,कैलाली-4,विर बहादुर बलायर,M,57,41-60,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/bir-bdr-balayar-1.jpg,26275,लेख राज भट्ट,M,63,60+,1,22663,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/lekhraj-bhatta-1.jpg,कइयाँ चौधरी,M,64,60+,61,6233,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/kaiyan-chaudhary-_.jpg
7,708,7085,कैलाली-5,डिल्ली राज पन्त,M,66,60+,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Dilli_Raj_Pant-1.jpg,21392,नारद मुनि राना,M,50,41-60,1,20318,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%A6%E0%A4%AE%E0%A5%81%E0%A4%A8%E0%A4%BF-%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A4%BE-1.jpg,पुष्कर नाथ ओझा,M,59,41-60,13,8349,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Puskarnath-Ojha-1.jpg
7,709,7091,कन्चनपुर-1,तारा लामा तामाङ,M,49,41-60,1,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/tara-lama.jpg,24943,बीना मगर,F,38,21-40,3,19400,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/bina-magar-__.jpg,नन्द कुमार राना,M,47,41-60,61,8685,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/nanda-kumar-rana-_.jpg
7,709,7092,कन्चनपुर-2,नारायण प्रकाश साउद,M,60,41-60,2,https://election.onlinekhabar.com/wp-content/uploads/2022/11/np-sauda-1.jpg,28136,नर बहादुर धामी,M,43,41-60,1,21682,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/nar-badahur-dhami.jpg,झंकर राज जोशी,M,40,21-40,93,4937,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/jhankar-raj-jhosi.jpg
7,709,7093,कन्चनपुर-3,रमेश लेखक,M,58,41-60,2,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Ramesh-Lekhak.jpg,30575,निरु देवी पाल,F,51,41-60,1,18485,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/niru-pal.jpg,कृष्ण लुहार,M,49,41-60,93,2031,https://election-2079.onlinekhabar.com/wp-content/uploads/2022/11/Krishna-luhar.jpg
